12825962.611617086	883929.8042486461
3328079.6072579324	354862.27495211683
62501.25889059995	23377.62193316057
700691.5139856987	67235.92348032347
414184.6400082902	66601.23517374294
2860540.9160293504	252652.53526924038
11032141.176133785	1051368.9651182713
70609510.85161284	2454945.7334278016
784274.7012046798	260450.2497088132
256157.09170453786	36579.24519570973
18205919.440990053	1649284.732206294
9247434.735950394	1144484.3594109358
250358.11042355507	25496.03151905295
4178602.731648825	276286.57730328426
978598.8451667156	160750.23530709697
14428332.132449936	890063.1299008463
5918449.27225674	362077.6301056034
115647153.86388926	6286588.543540224
57137.62903603224	55050.83675324083
3617703.628550344	237782.97683291533
238216.22346819888	41419.40386673312
10680554.72523342	973485.0881145953
97556279.6387622	7282044.121899253
33278203.71151984	2772645.030492976
4031402.7082082783	599335.1999291212
105011076.46418834	7073566.08253679
34018846.07812503	2624781.18583423
6353229.453825771	1851757.4400885524
4951027.746059495	390668.48614555335
418567.5471410897	65502.24577993257
993191.9969882816	101630.32845089842
20896995.564202026	2043594.3243017546
469858.8986106825	77701.40855566067
243219828.7708303	14180489.151525227
488514.70599739894	107285.89854242456
254120.3947715613	59265.59464611742
7826548.196601726	354417.4245542939
1350550.0066850635	199893.7475332554
729958.4637811992	214132.47575731992
386002.2200199388	51986.69890351878
195496.74608905902	145919.02028624387
332937.0430722015	103238.85614441491
21142.061804150773	17565.86594708071
1074613.1217408883	91302.99453438674
60122157.31714987	2680068.364750952
3557753.5353978025	328759.7036747851
11875803.75324479	1390083.8869713724
12589146.468954364	1238801.2030050745
2323327.2856548177	291845.7102003428
6527602.019921809	962350.0293515057
362080.20258362114	131393.4071488931
8640.478075825882	7788.934057504027
211263.551096225	87089.36873707156
84570.54369975862	43981.08915641867
207051239.82560062	9110445.973054614
45103252.00368168	3997897.0665920074
11492314.29894991	789421.0275463767
785555.0669262684	129835.11942813636
8058313.343464917	511317.26562651613
3430425.726696106	456098.5379528297
16987208.846364852	1692768.133147041
344341.34124208154	54364.50671326792
5184.520579943674	2679.261663901514
4660156.036358613	820082.0774795265
962435.8753235722	140294.4481966844
12358440.659050105	682720.8936155424
52977.775470038294	11355.527723385043
2028289.1242029667	231621.02912212722
1328.2918704886224	888.9505331897859
706819.6951382428	121779.1290221867
46861146.14324087	3670775.722612732
44231.889372987745	18238.655906991393
597094.4945724782	89279.5412205507
114517.06408407417	33400.56362768498
4769006.426261539	430630.0253600049
5625678.316258609	558531.7803719051
587704.1863285713	111218.24367913239
153785.60476581583	27907.569190643215
4147677.002500689	358458.7347090862
32435252.2788245	1818585.919337206
13816654.59236017	1163810.5346465595
2253637.7176474077	279140.963465426
62905.80794801202	19761.96981838044
112027.34438989246	49520.42971738622
656722.0428512761	103994.21972015708
1153717.7322852635	131498.39284501798
2374190.507220461	318950.65819936135
4331416.287019378	714548.1083494168
4497942.428166835	679643.4183081407
2329535.3771723686	353588.91759619664
9534826.395448972	955612.0809961869
10935110.904889164	954514.047074931
510135.88104441384	84058.4775752949
8781418.953916507	816549.8019305704
2021927.6266117427	265429.166371939
1725772.0455623267	215466.69947200242
6469813.635499532	614052.6320696732
42819730.21301915	2144761.9067166974
63004.89447842463	17446.575020575157
34805350.18404168	2150069.031066156
223281.90092149397	59596.24606158611
10079492.377762433	221446.68828217915
172656.3168005106	61276.674637972705
18494588.09695918	1373753.575779754
62223.87466060369	34887.23585846052
26698726.309902605	1021177.8516194812
4823317.835162519	489997.0934340177
6572483.546174441	694362.0963385564
8429155.603356678	481718.4672114166
60247771.93603876	4926015.124308915
3372865.308663188	215748.5969669449
5338373.612507097	364798.3292127251
4761383.117772112	818407.7774950997
17122443.537807558	2936134.4922328508
2254583.1551443106	175195.942140372
16754329.228202524	1584743.2865160753
12694617.403663816	1110710.7789443647
126613085.57933216	4295624.105275645
38780990.699413925	1857347.2069991762
13465591.605340172	871201.3471907795
205610627.90623882	12565088.290732957
44236.82967026234	6434.442648686297
832726.100458529	100567.01620362359
44401482.44055073	2727945.329916921
4635934.196323477	309615.8066829575
40149510.39567514	3941710.387457891
166200772.63410902	9142968.398971103
4730790.48074823	667532.8971308107
16268204.253990423	1129075.2782904538
4083359.0187370237	536355.2738977198
7067053.556016597	625381.4714277257
326856.61729098327	53546.97614820223
505628.59739106137	127722.77835272762
6733529.309829999	930919.003027753
4663698.264412099	670922.7664376675
7582374.562111282	1039320.9666682719
524926.4336707188	68022.97859291108
259180.25304532392	51622.27805728843
4975908.496398536	745723.1794157524
524342.9994072103	81555.5701033368
1021227.2503210817	168905.5765529829
3017847.4729666854	508642.82723808364
60374.6965569658	13372.772046684111
9370266.995567445	581824.3008655724
7400977.78809096	920598.9279033676
2210901.50928781	208569.80683475125
12124368.57705087	959634.5407871845
31802710.438190833	1970785.216223284
1605999.487536483	163025.79343585382
2705.804772974093	4597.035499021815
59969790.105656095	3694109.945318819
1879677.5359510286	374784.41519096954
48429241.20712273	3673919.2991424846
3319413.380634157	1065856.592669678
12787280.02722947	1051536.3486224774
14591.230630972881	13882.903891429109
168919.21076613525	69193.93396089438
8027585.175567014	798570.8075637107
158993.23535151154	28015.57845346256
899079.6984384853	181415.42786815498
558103.6463430817	118156.19357058761
12343.180000228906	4396.440907050763
508240.21496661584	151317.53806281716
14165741.83628276	825539.2677713551
41479.19481459973	13643.959591280478
147606.13865285492	44639.322751770844
22087.474235153917	13738.292550631037
2669221.09148483	250313.88302230008
4362693.619398626	333039.5577251855
40129.30110786918	38278.94652312476
2317636.7666799496	387437.9493143085
26915031.19102791	1175852.6409395938
1961549.067142519	436198.43657305144
6430033.369878748	389765.2385848267
5400125.657519962	694212.276356998
32311613.70116345	2143954.5957909543
65368075.168582074	4889938.086516775
94644333.12383868	6416505.368017569
3882483.9871329735	500424.7745045106
45524.381276505505	16052.512674424295
1024870.7332002559	179618.54029413045
9162.96229226289	3956.6765571920823
46305676.76123489	4192922.8605475104
2897217.149551033	298937.78614044166
19393060.161050364	1973568.9497305444
124318.9904260382	13683.058243575124
2872546.7787594283	295923.8830296111
760214.8562235797	143644.61686936833
238939.87677466532	94415.27143170347
18669086.56107077	1823721.8568768215
25219787.83972554	1524510.668916313
12236068.41904261	1144194.6576488146
4849830.402645143	285576.79501709354
10457978.185686123	686773.3148783522
800242.5735733226	121081.6242657405
566041.7556893538	55933.12764880201
1019492.8796859243	355939.5481247612
220678.7797095329	275133.2139194006
764650.6001245247	81062.72464700135
22633887.059036326	1622025.2381521238
4586344.348032188	747279.3237572314
22844294.1778104	2299647.6797095076
18322529.629282124	1706576.8531165752
8429624.957399137	1139682.2604626198
140874318.35887188	8859562.799632186
1852087.1696840124	247886.7065337654
70334.56114069241	17630.345113479354
1731442.073221228	110250.71317652019
5263989.937178439	444192.42172786256
16960231.51673324	1494636.2227394332
258322.56524534573	83215.6611685531
17140322.045906235	2008919.4836457751
5489.778347998664	3016.5686300101447
258467.58636338776	42369.6246281426
2350715.571525911	317191.7281220666
23428.554489226957	11627.754019022284
9656606.839246884	939498.8412101378
5277067.795088481	470613.61686133995
25740896.292585623	1726874.5392761596
2599970.187815724	344396.12855806027
3774318.4938076795	506686.34607176326
530695.4721502371	117909.12132235416
4661153.597507355	594250.0877598732
1132925.6578977103	203115.7817632556
21323112.27715461	1650543.3030358609
88475545.32067534	5284732.443406208
686128.8717217572	201366.7607170518
8276825.964470234	1334151.579264586
2018509.964454481	341394.627399276
19518.638047897726	8964.222991351498
8122236.247713986	1192413.3069490225
1386977.0163826735	520885.18755538506
101343.22635706727	25235.731875909285
1602388.3584588564	171644.01709835627
286340.5461819175	52808.21858763504
4703746.0801371755	344085.6548370699
915700.1625598166	150065.17254056534
1673612.936688172	320614.8181361419
72616.83921625512	12487.620747372954
20056120.72649954	1189389.057293695
34258.18916548072	10651.43921573253
554244.9759529487	139379.79934064008
3132933.905848565	288665.72556864057
235757.78508989807	64348.30543813229
10878943.885911487	1369475.9496162361
57786537.81407562	3195554.4189999225
4948474.374037428	452928.31199923676
30183332.158496458	2062481.4339819555
132785.99334364402	65311.36189168377
25638071.855483986	2227167.808548329
415723.8460851948	116704.05355278443
6813480.870561516	663913.4300608074
557520.7774662486	98612.67991326627
308172.84344307525	52405.90204903687
2502086.649050357	244402.428599822
14861483.056216436	1749161.4566794396
4209313.567591175	422945.16910386604
91.2435883825513	113.35515215344063
6185640.229170728	424291.3144314538
45711390.16586184	2799128.5323603894
100306668.45789793	5577714.354394151
460414.8754331144	100905.3042936152
1886027.9994571102	109832.74666619314
28935727.906089906	2407257.784134167
729485.6513938635	95412.40406978683
181354.7879018225	38289.967017341565
52016655.58277159	3891095.1060001547
8992605.326362902	829725.5209784948
6229930.317442927	438900.5689364119
6090434.553055461	597080.0872842079
65507.115652218854	13306.1733976941
109669.32308291698	20103.892349297505
10508664.16266603	457866.1002719635
1887054.5088021955	201645.3438208165
34940063.59023597	3385673.250875741
13676353.261229774	2144205.67080075
852724.1396896329	136420.8070912325
42331878.62261354	2599997.980937537
775724.2530187313	131396.85202189186
3100947.4776272653	341203.396485316
2370803.759830927	713980.7126456323
5588738.480249484	571549.3283895393
5795121.8871963285	708372.8821371137
4869415.5709791165	619887.2689380692
85065403.28901629	5429787.57917208
9884026.776181532	1141231.7613477143
59728.88470519864	16589.70146084575
68747104.88175337	4109164.560217295
361520.0910287679	71807.61601873016
2137462.0158579154	315514.51829948835
4234983.533130149	329701.1190025491
4171493.2084952667	384813.06734338816
75602010.90884311	4572613.466015887
18050242.88296206	1871130.651633996
18364.162608640443	6219.558904365016
3262918.0729163154	912437.9750868962
103146951.95069793	6117666.241169585
3114913.495061782	166099.3494764953
522554.18613671954	54295.182829871206
